0.13529378721111451,0.5686277246805258,0.087258788245617294,2.1490542376184578,3.6868334977361794
0.034528284214520186,0.60904753918596288,0.14227118648925138,2.2879263607893363,3.5573242723358436
0.2599466185146968,0.59351235117235213,0.026297242684943389,1.9118668189904751,3.5088308185414396
0.14514129913967455,0.57587135867594763,0.084609758714063885,2.1203689798377088,3.509426700600818
0.042184305748351025,0.64551234441308014,0.12748989626097468,2.2117871741760866,3.8906356153973674
0.034716891234221475,0.63937773428486189,0.14866384147040801,2.2346594692303023,3.664615865531438
0.14209611627690455,0.58655420678067949,0.082800401271787144,2.1129126599609056,3.411490062757908
0.053893374209388376,0.55487219661400111,0.16613557784880451,2.3533838418509894,3.4615823480429166
0.069560981898604268,0.65560011270056906,0.10581743998896688,2.1521521968500665,3.741448623234106
0.10666642656511002,0.58607254248717389,0.097499058471790995,2.1811002776177797,3.528510538789159
0.20292582275286758,0.53458137876138112,0.085274496697704538,2.0570281848630705,3.5853342990816817
0.35684273621226814,0.55454960767426065,0.01003425897858751,1.7865351002288739,3.777158708171001
0.017018770187338213,0.67323549293394425,0.15719554516236117,2.2115399509728264,3.446023640262831
0.038738013260047631,0.69507000609839897,0.091650183576385602,2.1490530244117636,4.030770119910142
0.018082695029873218,0.69560846622544137,0.11502620160474863,2.17780887673878,4.095346924516571
0.1304149361643242,0.62284004796921422,0.082911632825278442,2.0917768062749293,4.117530289638728
0.03465232406729496,0.69739374414798672,0.086464739765421822,2.151922560852948,4.288451691003495
0.022992380503831209,0.65337609559184717,0.16707003745107088,2.2326629323092044,3.359607655553057
0.13675110481241393,0.52570249132141622,0.1297472352600394,2.2105229315960138,3.193467845581213
0.066397824638694827,0.57115784252478186,0.13407328966336371,2.2908384942299889,3.369853291631556
0.15956562296091281,0.53134700343882135,0.10544158616228981,2.1507083416526198,3.321172520657103
0.15014511780295622,0.5426151073045431,0.10562546098533507,2.1548304340202811,3.2454448685694914
0.024169993900266938,0.61911545334658813,0.17887495067557962,2.2900616957601141,2.817385709841226
0.20782886030205169,0.53753958506363309,0.11382206206897463,2.0442464749952536,3.025017474154507
0.037696831724982893,0.59336613200689547,0.16958620788797038,2.3113197077982859,3.1644553772480584
0.17745020909995485,0.50415707315667768,0.11879753405574535,2.1502725404917009,2.6764021892324346
