-1.3905418069788369,0.39157280792640653,-0.56275073686181121
-1.4904007570899032,0.97347676018879015,-0.95781626220823846
-1.386616021398779,0.31450373738574083,-0.49171523664182643
-1.4550623680942736,0.56301398074828879,-0.780022160673286
-1.361012143581807,0.3817960606476829,-0.45168303174661789
-1.4088507330249769,0.47747914288974808,-0.62938501819589576
-1.5173000592939456,0.65680625329446873,-1.2538678422209466
-1.4139913491221139,0.47485368635790609,-0.67856086144479411
-1.3799944186143498,0.39934924546077755,-0.47691663874916979
-1.3961580413205459,0.44654298035661416,-0.5845304604228948
-1.4164186587712262,0.45296965139468776,-0.66185481579032734
-1.3739783817874027,0.57026714147602231,-0.46671890854010978
-1.5042465899110944,0.57309520057265717,-1.0553124785682737
-1.426275046622054,0.41253254713025123,-0.96715076402957134
-1.3075306147418564,0.40706662163459867,-0.42645969967772951
-1.3154550387956578,0.42421980516174601,-0.47192422487238039
-1.333547252247723,0.42742831928206204,-0.4485691609489737
-1.3774523733417396,0.43947686747359149,-0.63058218603809812
-1.4342857350521143,0.82015862441923837,-0.83090659318873894
-1.3805185705294074,0.44958221099536388,-0.63983376284020821
-1.3558825023962744,0.60004496585232059,-0.5970660943651741
-1.4205919629178863,0.47828834741727683,-0.76594243785739835
-1.4280651271160949,0.61014908835618675,-0.87626812683052246
-1.3072717553067341,0.38347302721467713,-0.56899118672855997
-1.309489294509953,0.44398260871245016,-0.56710896484735973
-1.2997590719834089,0.47038826026460723,-0.675167068508287
