-1.5208147064736592,0.54074969264508821,-1.1742217029331086
-1.3905418069788369,0.39157280792640653,-0.56275073686181121
-1.4904007570899032,0.97347676018879015,-0.95781626220823846
-1.386616021398779,0.31450373738574083,-0.49171523664182643
-1.5669134034838859,0.96228133748519684,-1.57173329351099
-1.4550623680942736,0.56301398074828879,-0.780022160673286
-1.361012143581807,0.3817960606476829,-0.45168303174661789
-1.4088507330249769,0.47747914288974808,-0.62938501819589576
-1.5241009899267914,0.5519386122026505,-1.1990367721314299
-1.6618122248174916,0.70846282448149733,-7.7088757100518421
-1.5173000592939456,0.65680625329446873,-1.2538678422209466
-1.4139913491221139,0.47485368635790609,-0.67856086144479411
-1.3799944186143498,0.39934924546077755,-0.47691663874916979
-1.5146466239624004,0.75801377532724445,-1.0943094912738198
-1.3961580413205459,0.44654298035661416,-0.5845304604228948
-1.5890273875760408,0.58215433005686623,-2.2144264903095645
-1.4164186587712262,0.45296965139468776,-0.66185481579032734
-1.3739783817874027,0.57026714147602231,-0.46671890854010978
-1.5447248939908251,0.56189417342811387,-1.4382321877702433
-1.5268953134544248,0.68602605456810506,-1.539863946743677
-1.5986285764806212,0.67152227258081432,-2.455942204984642
-1.5042465899110944,0.57309520057265717,-1.0553124785682737
